ID_Compra;ID_Cliente;Idade;Sexo;Estado_Civil;Cidade;Regiao;Renda_Mensal;Tempo_Cliente_Anos;Canal;Produto;Categoria;Quantidade;Valor_Unitario;Desconto_%;Valor_Total;Forma_Pagamento;Cupom;Programa_Fidelidade;Avaliacao;Cancelou;Fraude;Mes;Data_Compra
4105;C0797;35;M;Solteiro;Curitiba;Sul;13387;13;Site;Smartwatch;Wearables;2;1600;10;2880;Pix;Sim;Não;1;Sim;Não;August;31/08/2025
4106;C0715;44;M;Solteiro;Rio de Janeiro;Sudeste;15737;14;Site;Notebook;Informática;3;4500;0;13500;Boleto;Não;Sim;5;Não;Não;September;28/09/2025
4107;C0273;54;M;Casado;São Paulo;Sudeste;3901;11;App;Monitor;Informática;4;1100;10;3960;Pix;Sim;Sim;5;Não;Não;November;06/11/2025
4108;C0800;63;F;Divorciado;Belém;Norte;7977;14;Site;Mouse;Informática;2;120;0;240;Pix;Não;Sim;5;Não;Não;February;10/02/2025
4109;C0168;46;F;Solteiro;Recife;Nordeste;16307;11;Loja;SSD 1TB;Armazenamento;1;650;10;585;Cartão;Sim;Sim;5;Não;Não;December;08/12/2025
4110;C0293;38;M;Solteiro;Brasília;Centro-Oeste;5176;0;Site;SSD 1TB;Armazenamento;3;650;10;1755;Boleto;Sim;Não;5;Não;Não;September;19/09/2025
4111;C0754;57;F;Solteiro;Recife;Nordeste;4973;15;Site;Roteador;Redes;2;480;10;864;Pix;Sim;Sim;4;Não;Não;January;30/01/2025
4112;C0542;22;F;Solteiro;Curitiba;Sul;11409;6;Loja;SSD 1TB;Armazenamento;4;650;0;2600;Boleto;Não;Não;2;Sim;Não;December;25/12/2025
4113;C0063;68;F;Solteiro;Recife;Nordeste;20893;11;Loja;Smartwatch;Wearables;3;1600;5;4560;Boleto;Sim;Não;5;Não;Não;November;07/11/2025
4114;C0442;69;F;Solteiro;Belém;Norte;19091;13;Loja;Roteador;Redes;3;480;0;1440;Pix;Não;Sim;3;Não;Não;December;01/12/2025
4115;C0206;18;M;Solteiro;Rio de Janeiro;Sudeste;20103;12;App;Impressora;Informática;3;950;5;2707,5;Pix;Sim;Não;5;Não;Não;September;08/09/2025
4116;C0494;29;F;Divorciado;Belém;Norte;19726;6;Site;Mouse;Informática;3;120;0;360;Boleto;Não;Sim;3;Não;Não;March;30/03/2025
4117;C0038;22;M;Solteiro;Manaus;Norte;18494;3;Site;Headset;Informática;4;380;5;1444;Pix;Sim;Sim;4;Não;Não;November;04/11/2025
4118;C0477;25;M;Divorciado;São Paulo;Sudeste;20969;4;App;Smartphone;Telefonia;3;2800;0;8400;Cartão;Não;Sim;4;Não;Não;January;24/01/2025
4119;C0197;60;F;Casado;Curitiba;Sul;6361;2;App;Impressora;Informática;2;950;0;1900;Boleto;Não;Não;4;Não;Não;June;02/06/2025
4120;C0087;27;F;Solteiro;Fortaleza;Nordeste;5633;5;Loja;Monitor;Informática;4;1100;15;3740;Pix;Sim;Sim;3;Não;Não;January;31/01/2025
4121;C0607;58;F;Casado;Recife;Nordeste;18799;13;Loja;Webcam;Informática;2;260;15;442;Pix;Sim;Sim;4;Não;Não;August;27/08/2025
4122;C0357;19;F;Solteiro;Fortaleza;Nordeste;4154;12;App;Smartwatch;Wearables;4;1600;15;5440;Pix;Sim;Não;4;Não;Não;April;09/04/2025
4123;C0630;45;M;Solteiro;Curitiba;Sul;8523;7;Loja;Mouse;Informática;2;120;5;228;Cartão;Sim;Não;4;Não;Não;September;08/09/2025
4124;C0739;62;F;Casado;Rio de Janeiro;Sudeste;20188;10;Loja;Headset;Informática;3;380;15;969;Pix;Sim;Não;5;Não;Não;August;21/08/2025
4125;C0625;63;F;Casado;Brasília;Centro-Oeste;3961;7;App;Smartwatch;Wearables;2;1600;10;2880;Cartão;Sim;Sim;5;Não;Não;November;03/11/2025
4126;C0064;70;M;Divorciado;São Paulo;Sudeste;2812;12;App;SSD 1TB;Armazenamento;1;650;15;552,5;Cartão;Sim;Não;1;Sim;Não;May;17/05/2025
4127;C0724;20;M;Solteiro;Brasília;Centro-Oeste;15625;4;App;Webcam;Informática;4;260;0;1040;Cartão;Não;Sim;5;Não;Não;December;09/12/2025
4128;C0519;36;F;Casado;São Paulo;Sudeste;5788;5;App;Monitor;Informática;3;1100;10;2970;Cartão;Sim;Sim;4;Não;Não;August;10/08/2025
4129;C0631;37;F;Casado;Manaus;Norte;21921;12;Site;Smartphone;Telefonia;3;2800;5;7980;Cartão;Sim;Sim;4;Não;Não;June;22/06/2025
4130;C0218;61;F;Divorciado;Rio de Janeiro;Sudeste;20427;0;Loja;Cadeira Gamer;Móveis;3;1800;10;4860;Pix;Sim;Não;4;Não;Não;March;17/03/2025
4131;C0064;60;M;Divorciado;Curitiba;Sul;19167;8;Loja;Cadeira Gamer;Móveis;4;1800;0;7200;Cartão;Não;Sim;5;Não;Não;February;20/02/2025
4132;C0235;61;F;Divorciado;Recife;Nordeste;11831;0;App;Smartphone;Telefonia;3;2800;10;7560;Boleto;Sim;Não;4;Não;Não;October;15/10/2025
4133;C0414;41;M;Casado;Belém;Norte;20289;4;Loja;Monitor;Informática;1;1100;10;990;Cartão;Sim;Sim;2;Sim;Não;October;09/10/2025
4134;C0247;47;M;Divorciado;Curitiba;Sul;5688;13;Loja;Cadeira Gamer;Móveis;4;1800;0;7200;Boleto;Não;Sim;5;Não;Não;November;13/11/2025
4135;C0616;32;F;Casado;Curitiba;Sul;12747;11;Loja;Teclado;Informática;3;220;15;561;Boleto;Sim;Sim;5;Não;Não;June;06/06/2025
4136;C0335;44;M;Divorciado;São Paulo;Sudeste;8794;2;App;Smartphone;Telefonia;3;2800;10;7560;Boleto;Sim;Não;3;Não;Não;August;24/08/2025
4137;C0700;55;F;Casado;Rio de Janeiro;Sudeste;4653;14;Loja;Notebook;Informática;1;4500;10;4050;Boleto;Sim;Não;3;Não;Não;September;25/09/2025
4138;C0242;57;F;Divorciado;Belém;Norte;9549;8;Loja;SSD 1TB;Armazenamento;4;650;0;2600;Cartão;Não;Não;4;Não;Não;November;07/11/2025
4139;C0073;29;F;Casado;Belém;Norte;13132;4;Site;Cadeira Gamer;Móveis;4;1800;0;7200;Boleto;Não;Sim;5;Não;Não;November;27/11/2025
4140;C0487;22;M;Casado;Brasília;Centro-Oeste;5168;5;Site;Roteador;Redes;3;480;0;1440;Pix;Não;Não;4;Não;Não;May;03/05/2025
4141;C0137;56;F;Solteiro;Rio de Janeiro;Sudeste;10589;15;Site;SSD 1TB;Armazenamento;1;650;0;650;Pix;Não;Sim;5;Não;Não;September;26/09/2025
4142;C0613;66;M;Divorciado;Brasília;Centro-Oeste;3055;2;Loja;Roteador;Redes;3;480;0;1440;Boleto;Não;Não;5;Não;Não;January;28/01/2025
4143;C0525;36;M;Casado;Fortaleza;Nordeste;12578;12;Site;Smartphone;Telefonia;2;2800;0;5600;Cartão;Não;Sim;1;Sim;Não;September;13/09/2025
4144;C0397;22;M;Solteiro;Recife;Nordeste;14632;14;App;Notebook;Informática;2;4500;0;9000;Cartão;Não;Não;3;Não;Não;March;02/03/2025
4145;C0459;49;M;Solteiro;Manaus;Norte;14041;7;Loja;Smartphone;Telefonia;3;2800;0;8400;Pix;Não;Não;4;Não;Não;July;17/07/2025
4146;C0488;48;M;Casado;Manaus;Norte;17674;6;App;Mouse;Informática;4;120;0;480;Cartão;Não;Não;5;Não;Não;July;07/07/2025
4147;C0372;65;F;Casado;Recife;Nordeste;20393;1;App;Webcam;Informática;4;260;10;936;Boleto;Sim;Não;5;Não;Não;August;15/08/2025
4148;C0215;59;M;Solteiro;São Paulo;Sudeste;13651;15;Loja;Smartwatch;Wearables;1;1600;20;1280;Pix;Sim;Sim;5;Não;Não;June;19/06/2025
4149;C0054;58;F;Divorciado;Manaus;Norte;5306;6;App;Notebook;Informática;4;4500;10;16200;Boleto;Sim;Não;4;Não;Não;March;24/03/2025
4150;C0398;45;M;Divorciado;Curitiba;Sul;7134;15;App;Teclado;Informática;4;220;10;792;Pix;Sim;Não;4;Não;Não;July;14/07/2025
4151;C0496;60;M;Casado;Recife;Nordeste;9687;11;Site;Headset;Informática;1;380;15;323;Cartão;Sim;Sim;3;Não;Não;January;14/01/2025
4152;C0383;64;M;Solteiro;Brasília;Centro-Oeste;13210;6;App;Notebook;Informática;3;4500;0;13500;Cartão;Não;Sim;5;Não;Não;February;17/02/2025
4153;C0042;69;F;Casado;Brasília;Centro-Oeste;18389;0;Loja;Smartwatch;Wearables;1;1600;10;1440;Boleto;Sim;Não;5;Não;Não;February;28/02/2025
4154;C0725;33;F;Casado;Rio de Janeiro;Sudeste;19947;3;Site;Cadeira Gamer;Móveis;3;1800;0;5400;Boleto;Não;Não;3;Não;Não;September;20/09/2025
4155;C0696;57;F;Casado;Fortaleza;Nordeste;3680;13;Site;Cadeira Gamer;Móveis;4;1800;0;7200;Pix;Não;Sim;3;Não;Não;July;30/07/2025
4156;C0208;23;M;Casado;Belém;Norte;3473;4;App;Mouse;Informática;4;120;15;408;Pix;Sim;Sim;5;Não;Não;December;18/12/2025
4157;C0104;70;M;Casado;Manaus;Norte;14878;1;Site;Headset;Informática;4;380;10;1368;Pix;Sim;Não;2;Sim;Não;October;29/10/2025
4158;C0553;54;F;Casado;Rio de Janeiro;Sudeste;16323;1;App;Smartwatch;Wearables;2;1600;10;2880;Pix;Sim;Não;5;Não;Não;April;15/04/2025
4159;C0360;33;M;Divorciado;Brasília;Centro-Oeste;19073;5;App;Impressora;Informática;4;950;5;3610;Pix;Sim;Não;3;Não;Não;March;17/03/2025
4160;C0090;69;M;Divorciado;Fortaleza;Nordeste;20935;15;Loja;Notebook;Informática;1;4500;15;3825;Cartão;Sim;Sim;4;Não;Não;June;03/06/2025
4161;C0453;51;F;Solteiro;Curitiba;Sul;14468;1;Loja;Smartwatch;Wearables;3;1600;10;4320;Pix;Sim;Não;5;Não;Não;May;29/05/2025
4162;C0600;25;F;Casado;Curitiba;Sul;17286;2;Loja;Smartphone;Telefonia;2;2800;0;5600;Boleto;Não;Não;2;Sim;Não;January;13/01/2025
4163;C0621;51;M;Solteiro;Recife;Nordeste;8865;14;Site;Impressora;Informática;4;950;5;3610;Pix;Sim;Não;5;Não;Não;April;04/04/2025
4164;C0263;30;F;Divorciado;Manaus;Norte;14886;12;App;Notebook;Informática;2;4500;0;9000;Cartão;Não;Sim;5;Não;Não;January;10/01/2025
4165;C0635;69;F;Divorciado;Recife;Nordeste;4046;4;Loja;Impressora;Informática;4;950;0;3800;Pix;Não;Sim;5;Não;Não;June;26/06/2025
4166;C0168;62;M;Solteiro;Fortaleza;Nordeste;15632;0;App;Smartwatch;Wearables;4;1600;10;5760;Pix;Sim;Não;5;Não;Não;March;06/03/2025
4167;C0591;52;F;Casado;Fortaleza;Nordeste;21801;10;App;Headset;Informática;3;380;0;1140;Cartão;Não;Sim;4;Não;Não;January;16/01/2025
4168;C0656;32;F;Solteiro;Fortaleza;Nordeste;18031;15;Loja;Monitor;Informática;2;1100;15;1870;Boleto;Sim;Sim;4;Não;Não;July;29/07/2025
4169;C0161;22;M;Solteiro;Rio de Janeiro;Sudeste;18029;11;Site;Monitor;Informática;2;1100;15;1870;Cartão;Sim;Sim;4;Não;Não;September;08/09/2025
4170;C0155;64;F;Solteiro;Rio de Janeiro;Sudeste;5152;2;Loja;Roteador;Redes;3;480;20;1152;Cartão;Sim;Não;4;Não;Não;August;22/08/2025
4171;C0001;47;F;Solteiro;Curitiba;Sul;7341;11;Loja;Smartwatch;Wearables;2;1600;15;2720;Boleto;Sim;Sim;3;Não;Não;October;05/10/2025
4172;C0717;70;M;Divorciado;Brasília;Centro-Oeste;8865;11;App;Smartwatch;Wearables;2;1600;15;2720;Boleto;Sim;Sim;5;Não;Não;December;24/12/2025
4173;C0790;62;F;Solteiro;Curitiba;Sul;12493;2;Site;Webcam;Informática;3;260;0;780;Boleto;Não;Não;5;Não;Não;January;25/01/2025
4174;C0232;20;M;Casado;Belém;Norte;14166;7;App;Smartwatch;Wearables;2;1600;0;3200;Boleto;Não;Sim;5;Não;Não;June;22/06/2025
4175;C0494;27;F;Divorciado;Manaus;Norte;21956;6;Loja;Mouse;Informática;2;120;0;240;Boleto;Não;Sim;5;Não;Não;November;07/11/2025
4176;C0754;49;F;Casado;Curitiba;Sul;19488;13;Site;Cadeira Gamer;Móveis;2;1800;0;3600;Cartão;Não;Sim;5;Não;Não;May;08/05/2025
4177;C0696;59;F;Solteiro;Belém;Norte;14106;6;Loja;Teclado;Informática;4;220;15;748;Cartão;Sim;Não;4;Não;Não;February;26/02/2025
4178;C0469;32;M;Solteiro;Fortaleza;Nordeste;12220;0;App;SSD 1TB;Armazenamento;2;650;10;1170;Pix;Sim;Não;5;Não;Não;March;19/03/2025
4179;C0359;31;F;Divorciado;Rio de Janeiro;Sudeste;15025;15;App;Mouse;Informática;2;120;5;228;Pix;Sim;Não;5;Não;Não;May;05/05/2025
4180;C0590;66;M;Casado;São Paulo;Sudeste;7624;15;App;Smartphone;Telefonia;3;2800;5;7980;Pix;Sim;Sim;5;Não;Não;April;02/04/2025
4181;C0379;24;F;Solteiro;Rio de Janeiro;Sudeste;14994;11;App;Monitor;Informática;2;1100;0;2200;Pix;Não;Não;5;Não;Não;August;12/08/2025
4182;C0349;21;M;Casado;Curitiba;Sul;10445;14;Site;Cadeira Gamer;Móveis;3;1800;5;5130;Pix;Sim;Sim;3;Não;Não;May;06/05/2025
4183;C0476;20;M;Divorciado;Recife;Nordeste;20247;5;Site;Impressora;Informática;4;950;0;3800;Boleto;Não;Sim;5;Não;Não;July;27/07/2025
4184;C0546;34;M;Casado;Belém;Norte;3674;15;App;SSD 1TB;Armazenamento;3;650;0;1950;Cartão;Não;Não;4;Não;Não;December;28/12/2025
4185;C0624;24;M;Casado;Manaus;Norte;5652;7;App;Mouse;Informática;4;120;20;384;Boleto;Sim;Não;5;Não;Não;September;09/09/2025
4186;C0647;41;M;Solteiro;Curitiba;Sul;20569;6;App;Monitor;Informática;3;1100;5;3135;Pix;Sim;Sim;4;Não;Não;September;16/09/2025
4187;C0512;24;M;Casado;São Paulo;Sudeste;17039;7;App;Smartphone;Telefonia;1;2800;10;2520;Cartão;Sim;Sim;5;Não;Não;April;07/04/2025
4188;C0294;18;F;Divorciado;Fortaleza;Nordeste;2614;4;Site;Impressora;Informática;3;950;10;2565;Cartão;Sim;Sim;4;Não;Não;February;06/02/2025
4189;C0418;47;F;Solteiro;Rio de Janeiro;Sudeste;13031;10;App;Smartwatch;Wearables;4;1600;15;5440;Cartão;Sim;Não;5;Não;Não;June;01/06/2025
4190;C0068;66;M;Solteiro;Recife;Nordeste;13445;6;Site;Headset;Informática;2;380;0;760;Pix;Não;Sim;4;Não;Não;February;22/02/2025
4191;C0416;63;M;Casado;Fortaleza;Nordeste;17297;2;Loja;Smartphone;Telefonia;2;2800;5;5320;Cartão;Sim;Não;5;Não;Não;September;22/09/2025
4192;C0232;62;F;Casado;Curitiba;Sul;9472;1;Loja;Smartphone;Telefonia;1;2800;10;2520;Cartão;Sim;Não;3;Não;Não;July;26/07/2025
4193;C0644;25;F;Solteiro;São Paulo;Sudeste;14777;3;Site;Monitor;Informática;2;1100;10;1980;Cartão;Sim;Sim;4;Não;Não;September;18/09/2025
4194;C0305;49;M;Solteiro;Manaus;Norte;18413;12;App;Notebook;Informática;1;4500;5;4275;Cartão;Sim;Sim;3;Não;Não;August;19/08/2025
4195;C0742;35;F;Casado;Brasília;Centro-Oeste;14995;3;Loja;Monitor;Informática;4;1100;5;4180;Pix;Sim;Sim;5;Não;Não;December;09/12/2025
4196;C0755;22;F;Casado;Curitiba;Sul;8127;8;Site;Cadeira Gamer;Móveis;4;1800;0;7200;Pix;Não;Não;5;Não;Não;July;25/07/2025
4197;C0766;62;F;Solteiro;Manaus;Norte;21473;13;App;Mouse;Informática;4;120;5;456;Pix;Sim;Sim;5;Não;Não;April;01/04/2025
4198;C0156;19;M;Divorciado;Belém;Norte;5436;3;Loja;SSD 1TB;Armazenamento;2;650;0;1300;Boleto;Não;Sim;5;Não;Não;December;25/12/2025
4199;C0692;32;F;Divorciado;Belém;Norte;21230;10;Loja;Notebook;Informática;4;4500;0;18000;Cartão;Não;Não;3;Não;Não;June;23/06/2025
4200;C0651;29;F;Divorciado;Rio de Janeiro;Sudeste;11025;13;Loja;Smartphone;Telefonia;2;2800;15;4760;Boleto;Sim;Sim;5;Não;Não;April;20/04/2025
4201;C0141;47;F;Solteiro;Belém;Norte;7179;13;Site;Mouse;Informática;3;120;0;360;Cartão;Não;Sim;5;Não;Não;June;02/06/2025
4202;C0554;68;F;Casado;Recife;Nordeste;3610;13;Site;Headset;Informática;3;380;0;1140;Boleto;Não;Sim;4;Não;Não;November;18/11/2025
4203;C0519;59;M;Solteiro;Fortaleza;Nordeste;4225;0;Site;Webcam;Informática;4;260;10;936;Boleto;Sim;Não;3;Não;Não;October;28/10/2025
4204;C0746;28;F;Solteiro;Belém;Norte;14426;11;Loja;Monitor;Informática;3;1100;0;3300;Cartão;Não;Sim;3;Não;Não;January;23/01/2025
4205;C0307;69;M;Casado;Curitiba;Sul;21092;6;App;Monitor;Informática;2;1100;15;1870;Cartão;Sim;Sim;4;Não;Não;May;28/05/2025
4206;C0349;28;F;Casado;Manaus;Norte;20461;15;App;Mouse;Informática;4;120;5;456;Pix;Sim;Sim;5;Não;Não;February;22/02/2025
4207;C0399;25;M;Solteiro;Manaus;Norte;17644;8;Loja;Notebook;Informática;1;4500;0;4500;Pix;Não;Não;3;Não;Não;June;08/06/2025
4208;C0070;24;M;Solteiro;São Paulo;Sudeste;14527;5;Loja;Monitor;Informática;1;1100;5;1045;Cartão;Sim;Sim;4;Não;Não;July;02/07/2025
4209;C0668;68;F;Solteiro;Manaus;Norte;2554;10;Site;Notebook;Informática;4;4500;10;16200;Boleto;Sim;Sim;4;Não;Não;February;20/02/2025
4210;C0228;27;M;Divorciado;Brasília;Centro-Oeste;7468;4;Site;Impressora;Informática;1;950;0;950;Pix;Não;Sim;3;Não;Não;October;12/10/2025
4211;C0707;52;F;Solteiro;Recife;Nordeste;18096;8;Loja;Smartwatch;Wearables;3;1600;0;4800;Cartão;Não;Sim;4;Não;Não;January;31/01/2025
4212;C0154;64;F;Solteiro;Manaus;Norte;4124;6;App;Smartphone;Telefonia;2;2800;5;5320;Boleto;Sim;Sim;5;Não;Não;January;19/01/2025
4213;C0303;18;M;Divorciado;Manaus;Norte;17714;0;Site;Mouse;Informática;4;120;10;432;Cartão;Sim;Não;1;Sim;Não;July;17/07/2025
4214;C0038;43;M;Solteiro;Fortaleza;Nordeste;19865;3;Site;Webcam;Informática;4;260;10;936;Pix;Sim;Não;4;Não;Não;July;14/07/2025
4215;C0608;69;M;Solteiro;Belém;Norte;18543;0;App;Teclado;Informática;1;220;10;198;Boleto;Sim;Não;4;Não;Não;December;14/12/2025
4216;C0682;62;M;Divorciado;Fortaleza;Nordeste;19232;3;App;Cadeira Gamer;Móveis;1;1800;0;1800;Cartão;Não;Sim;3;Não;Não;April;15/04/2025
4217;C0579;32;M;Divorciado;Curitiba;Sul;5856;4;Loja;Webcam;Informática;1;260;5;247;Cartão;Sim;Sim;3;Não;Não;January;29/01/2025
4218;C0701;29;M;Casado;Manaus;Norte;13788;2;Site;Mouse;Informática;3;120;15;306;Cartão;Sim;Não;4;Não;Não;June;28/06/2025
4219;C0106;52;M;Solteiro;Belém;Norte;4268;14;Loja;Notebook;Informática;2;4500;5;8550;Cartão;Sim;Não;3;Não;Não;March;01/03/2025
4220;C0558;29;F;Solteiro;Manaus;Norte;7102;3;Loja;Smartphone;Telefonia;1;2800;20;2240;Pix;Sim;Sim;5;Não;Não;October;28/10/2025
4221;C0582;67;M;Casado;Fortaleza;Nordeste;6776;6;Loja;Teclado;Informática;1;220;10;198;Pix;Sim;Não;5;Não;Não;June;16/06/2025
4222;C0195;18;F;Casado;Manaus;Norte;14446;13;App;Smartphone;Telefonia;4;2800;0;11200;Boleto;Não;Não;4;Não;Não;February;10/02/2025
4223;C0325;22;M;Divorciado;São Paulo;Sudeste;19067;0;Loja;Monitor;Informática;2;1100;10;1980;Boleto;Sim;Não;2;Sim;Não;August;18/08/2025
4224;C0715;50;F;Casado;Brasília;Centro-Oeste;20956;12;Loja;Teclado;Informática;1;220;15;187;Boleto;Sim;Não;5;Não;Não;December;20/12/2025
4225;C0626;70;F;Casado;Brasília;Centro-Oeste;16912;8;Site;Headset;Informática;3;380;5;1083;Cartão;Sim;Sim;4;Não;Não;February;25/02/2025
4226;C0169;29;F;Casado;Fortaleza;Nordeste;21109;13;Site;Mouse;Informática;3;120;0;360;Boleto;Não;Não;5;Não;Não;December;25/12/2025
4227;C0492;41;M;Solteiro;Curitiba;Sul;4156;6;App;Smartwatch;Wearables;1;1600;0;1600;Boleto;Não;Sim;5;Não;Não;October;27/10/2025
4228;C0279;39;M;Solteiro;Manaus;Norte;16732;12;Loja;Notebook;Informática;3;4500;10;12150;Boleto;Sim;Não;4;Não;Não;July;08/07/2025
4229;C0074;38;F;Divorciado;Fortaleza;Nordeste;17968;5;App;Notebook;Informática;4;4500;0;18000;Boleto;Não;Não;4;Não;Não;November;03/11/2025
4230;C0216;60;F;Solteiro;São Paulo;Sudeste;8899;13;Site;Smartphone;Telefonia;4;2800;15;9520;Pix;Sim;Sim;3;Não;Não;April;07/04/2025
4231;C0175;68;F;Casado;Recife;Nordeste;18972;7;Site;Smartphone;Telefonia;4;2800;0;11200;Boleto;Não;Sim;3;Não;Não;September;27/09/2025
4232;C0609;34;F;Casado;Recife;Nordeste;11318;8;Site;Cadeira Gamer;Móveis;3;1800;0;5400;Boleto;Não;Não;4;Não;Não;February;08/02/2025
4233;C0432;34;F;Casado;São Paulo;Sudeste;12860;12;App;Monitor;Informática;2;1100;0;2200;Pix;Não;Sim;1;Sim;Não;October;01/10/2025
4234;C0179;50;M;Divorciado;Brasília;Centro-Oeste;11731;14;Site;Smartphone;Telefonia;4;2800;0;11200;Pix;Não;Sim;4;Não;Não;March;29/03/2025
4235;C0355;31;M;Solteiro;Belém;Norte;6236;3;Site;Mouse;Informática;3;120;10;324;Pix;Sim;Sim;5;Não;Não;April;29/04/2025
4236;C0586;62;F;Casado;Curitiba;Sul;21053;13;Site;Notebook;Informática;3;4500;5;12825;Boleto;Sim;Sim;5;Não;Não;November;10/11/2025
4237;C0238;23;F;Casado;Fortaleza;Nordeste;13276;2;Loja;Smartwatch;Wearables;4;1600;0;6400;Pix;Não;Não;4;Não;Não;December;18/12/2025
4238;C0320;22;M;Solteiro;Rio de Janeiro;Sudeste;14283;0;Site;Mouse;Informática;3;120;10;324;Boleto;Sim;Não;4;Não;Não;April;05/04/2025
4239;C0321;38;M;Casado;Curitiba;Sul;13165;6;Loja;Impressora;Informática;2;950;10;1710;Boleto;Sim;Sim;5;Não;Não;November;07/11/2025
4240;C0767;59;M;Solteiro;Curitiba;Sul;3265;9;App;Webcam;Informática;4;260;5;988;Pix;Sim;Sim;4;Não;Não;May;19/05/2025
4241;C0486;47;F;Casado;Brasília;Centro-Oeste;10791;13;Site;Impressora;Informática;4;950;0;3800;Cartão;Não;Sim;3;Não;Não;June;07/06/2025
4242;C0165;29;F;Casado;Belém;Norte;6941;14;Loja;Mouse;Informática;2;120;0;240;Cartão;Não;Sim;3;Não;Não;February;27/02/2025
4243;C0222;55;F;Casado;Recife;Nordeste;20593;13;Site;Teclado;Informática;3;220;5;627;Cartão;Sim;Sim;5;Não;Não;April;04/04/2025
4244;C0191;40;M;Casado;Curitiba;Sul;6425;6;Site;Smartwatch;Wearables;2;1600;0;3200;Cartão;Não;Sim;4;Não;Não;June;16/06/2025
4245;C0348;42;M;Divorciado;Manaus;Norte;11137;1;Site;Smartphone;Telefonia;2;2800;10;5040;Cartão;Sim;Não;5;Não;Não;October;02/10/2025
4246;C0455;44;F;Divorciado;Brasília;Centro-Oeste;15645;6;Loja;Roteador;Redes;1;480;10;432;Boleto;Sim;Sim;5;Não;Não;July;18/07/2025
4247;C0575;62;F;Casado;Rio de Janeiro;Sudeste;5006;7;App;Cadeira Gamer;Móveis;4;1800;0;7200;Pix;Não;Sim;4;Não;Não;October;05/10/2025
4248;C0491;69;M;Solteiro;Belém;Norte;14859;1;Loja;Cadeira Gamer;Móveis;1;1800;10;1620;Pix;Sim;Não;3;Não;Não;June;06/06/2025
4249;C0581;53;M;Casado;Brasília;Centro-Oeste;17963;15;Site;Roteador;Redes;1;480;0;480;Boleto;Não;Sim;3;Não;Não;October;28/10/2025
4250;C0522;21;M;Solteiro;Recife;Nordeste;6964;0;Loja;Mouse;Informática;4;120;10;432;Cartão;Sim;Não;4;Não;Não;April;16/04/2025
4251;C0547;68;F;Solteiro;São Paulo;Sudeste;21190;15;Loja;Smartphone;Telefonia;2;2800;10;5040;Cartão;Sim;Sim;5;Não;Não;October;19/10/2025
4252;C0547;45;F;Casado;São Paulo;Sudeste;12265;12;App;Smartwatch;Wearables;3;1600;10;4320;Boleto;Sim;Sim;5;Não;Não;August;02/08/2025
4253;C0629;40;F;Solteiro;Brasília;Centro-Oeste;13276;11;Site;Monitor;Informática;1;1100;5;1045;Boleto;Sim;Não;4;Não;Não;February;28/02/2025
4254;C0517;67;M;Casado;Belém;Norte;4136;5;App;Webcam;Informática;4;260;5;988;Pix;Sim;Não;5;Não;Não;August;31/08/2025
4255;C0006;56;F;Divorciado;Curitiba;Sul;16071;3;App;Impressora;Informática;2;950;0;1900;Boleto;Não;Sim;5;Não;Não;May;01/05/2025
4256;C0576;61;M;Solteiro;São Paulo;Sudeste;18800;11;Site;SSD 1TB;Armazenamento;2;650;5;1235;Cartão;Sim;Sim;5;Não;Não;September;17/09/2025
4257;C0410;24;M;Casado;Manaus;Norte;12056;2;Site;Smartphone;Telefonia;3;2800;0;8400;Boleto;Não;Não;3;Não;Não;April;07/04/2025
4258;C0768;39;M;Casado;Recife;Nordeste;13712;12;App;Notebook;Informática;2;4500;0;9000;Cartão;Não;Sim;4;Não;Não;January;25/01/2025
4259;C0014;31;F;Solteiro;Rio de Janeiro;Sudeste;20614;11;App;SSD 1TB;Armazenamento;2;650;0;1300;Pix;Não;Sim;4;Não;Não;December;13/12/2025
4260;C0731;70;F;Solteiro;Rio de Janeiro;Sudeste;10747;10;App;SSD 1TB;Armazenamento;3;650;0;1950;Boleto;Não;Sim;4;Não;Não;November;13/11/2025
4261;C0037;55;M;Solteiro;Fortaleza;Nordeste;8559;10;Loja;Teclado;Informática;1;220;5;209;Boleto;Sim;Não;4;Não;Não;May;25/05/2025
4262;C0226;29;M;Divorciado;Fortaleza;Nordeste;20388;6;Loja;Mouse;Informática;3;120;5;342;Boleto;Sim;Não;5;Não;Não;August;12/08/2025
4263;C0082;25;M;Solteiro;São Paulo;Sudeste;11685;13;App;Monitor;Informática;3;1100;0;3300;Pix;Não;Não;4;Não;Não;September;23/09/2025
4264;C0642;40;F;Casado;Manaus;Norte;16167;4;Site;Smartphone;Telefonia;1;2800;0;2800;Cartão;Não;Sim;3;Não;Não;April;10/04/2025
4265;C0178;50;M;Solteiro;Brasília;Centro-Oeste;6230;0;Loja;Roteador;Redes;2;480;10;864;Boleto;Sim;Não;3;Não;Não;August;27/08/2025
4266;C0149;59;M;Divorciado;Manaus;Norte;2390;15;Loja;Smartphone;Telefonia;4;2800;10;10080;Cartão;Sim;Não;4;Não;Não;October;24/10/2025
4267;C0643;40;F;Casado;Rio de Janeiro;Sudeste;10218;0;Site;SSD 1TB;Armazenamento;4;650;10;2340;Boleto;Sim;Não;4;Não;Não;June;20/06/2025
